sku,title,description,price,product_url,image_url
SKU: PMA-150V,150v ac panel meter,,$19.00,https://aretronics.com/collections/all/products/150v-ac-panel-meter,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: PMD-150V,150v dc panel meter,,$18.50,https://aretronics.com/collections/all/products/150v-dc-panel-meter,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: FS-15,15a 3ag fuse,,$0.25,https://aretronics.com/collections/all/products/15a-3ag-fuse,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: PMA-15A,15a ac panel meter,,$19.00,https://aretronics.com/collections/all/products/15a-ac-panel-meter,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: PMD-15A,15a dc panel meter,,$18.50,https://aretronics.com/collections/all/products/15a-dc-panel-meter,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: MATC-15,15a mini blade fuse,,$0.30,https://aretronics.com/collections/all/products/15a-mini-blade-fuse,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: PMD-15v,15v dc panel meter,,$18.50,https://aretronics.com/collections/all/products/15v-dc-panel-meter,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 291-16,16 ohm 1 4 watt resistor,,$0.10,https://aretronics.com/collections/all/products/16-ohm-1-4-watt-resistor,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: KNF-8,16 piece hobby knife set,,$5.95,https://aretronics.com/collections/all/products/16-piece-hobby-knife-set,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: ICS-16,16 pin ic socket,,$0.25,https://aretronics.com/collections/all/products/16-pin-ic-socket,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: ST-1113,16 x 2 lcd w keypad for arduino,,$5.95,https://aretronics.com/collections/all/products/16-x-2-lcd-w-keypad-for-arduino,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 12010293,16 14 ga seal grey,,$0.13,https://aretronics.com/collections/all/products/16-14-ga-seal-grey,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: WN-3,16 22 ga wiring nut,,$0.08,https://aretronics.com/collections/all/products/16-22-ga-wiring-nut,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 291-160,160 ohm 1 4 watt resistor,,$0.10,https://aretronics.com/collections/all/products/160-ohm-1-4-watt-resistor,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: MW-18-4,18 awg magnet wire 1 4 lb roll,,$12.00,https://aretronics.com/collections/all/products/18-awg-magnet-wire-1-4-lb-roll,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 18BK-100,18 ga black hook up wire stranded 100,,$23.00,https://aretronics.com/collections/all/products/18-ga-black-hook-up-wire-stranded-100,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 18BL-100,18 ga blue hook up wire stranded 100,,$23.00,https://aretronics.com/collections/all/products/18-ga-blue-hook-up-wire-stranded-100,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 18GN-100,18 ga green hook up wire stranded 100,,$23.00,https://aretronics.com/collections/all/products/18-ga-green-hook-up-wire-stranded-100,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 18RD-100,18 ga red hook up wire stranded 100,,$23.00,https://aretronics.com/collections/all/products/18-ga-red-hook-up-wire-stranded-100,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 18WT-100,18 ga white hook up wire stranded 100,,$23.00,https://aretronics.com/collections/all/products/18-ga-white-hook-up-wire-stranded-100,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 18YL-100,18 ga yellow hook up wire stranded 100,,$23.00,https://aretronics.com/collections/all/products/18-ga-yellow-hook-up-wire-stranded-100,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: WRB-18,18 gauge black red zip cord,,$0.43,https://aretronics.com/collections/all/products/18-gauge-black-red-zip-cord,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 291-18,18 ohm 1 4 watt resistor,,$0.10,https://aretronics.com/collections/all/products/18-ohm-1-4-watt-resistor,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: BST-29,18 volt snap for two 9 volt batteries,,$0.85,https://aretronics.com/collections/all/products/18-volt-snap-for-two-9-volt-batteries,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: WN-4,18 12 ga wiring nut,,$0.08,https://aretronics.com/collections/all/products/18-12-ga-wiring-nut,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: WN-2,18 24 ga wiring nut,,$0.07,https://aretronics.com/collections/all/products/18-24-ga-wiring-nut,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: WN-1,18 28 ga wiring nut,,$0.05,https://aretronics.com/collections/all/products/18-28-ga-wiring-nut,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: LCAC-386,untitled sep10_20 56,,$1.50,https://aretronics.com/collections/all/products/untitled-sep10_20-56,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 291-180,180 ohm 1 4 watt resistor,,$0.10,https://aretronics.com/collections/all/products/180-ohm-1-4-watt-resistor,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: DMCP-180,untitled sep9_22 18,,$0.10,https://aretronics.com/collections/all/products/untitled-sep9_22-18,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: FS-1,1a 3ag fuse,,$0.25,https://aretronics.com/collections/all/products/1a-3ag-fuse,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: PMD-1A,1a dc panel meter,,$18.50,https://aretronics.com/collections/all/products/1a-dc-panel-meter,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: GMA-1,1a gma mini fuse,,$0.20,https://aretronics.com/collections/all/products/1a-gma-mini-fuse,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 291-1K,1k ohm 1 4 watt resistor,,$0.10,https://aretronics.com/collections/all/products/1k-ohm-1-4-watt-resistor,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 1N34A,1n34a germanium diode,,$1.00,https://aretronics.com/collections/all/products/1n34a-germanium-diode,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 1N4007,1n4007 rectifier diode 1a 1kv special,,$0.10,https://aretronics.com/collections/all/products/1n4007-rectifier-diode-1a-1kv-special,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 1N4148,1n4148 switching diode,,$0.07,https://aretronics.com/collections/all/products/1n4148-switching-diode,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 1N914,1n914 switching diode,,$0.07,https://aretronics.com/collections/all/products/1n914-switching-diode,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 1R50-C,1uf 50v 105c electrolytic capacitor,,$0.17,https://aretronics.com/collections/all/products/1uf-50v-105c-electrolytic-capacitor,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: PC-3,2 1 2 x 3 1 8 solderable perf board,,$1.75,https://aretronics.com/collections/all/products/2-1-2-x-3-1-8-solderable-perf-board,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: FWB-210,2 amp 1000 volt bridge rectifier,,$0.60,https://aretronics.com/collections/all/products/2-amp-1000-volt-bridge-rectifier,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: FSSB-2,2 amp mdl slow blow fuse,,$0.40,https://aretronics.com/collections/all/products/2-amp-mdl-slow-blow-fuse,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: SC-2M,2 amp variable transformer,,$112.00,https://aretronics.com/collections/all/products/2-amp-variable-transformer,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: CON-20,2 conductor multi connector,,$2.20,https://aretronics.com/collections/all/products/2-conductor-multi-connector,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: CON-210S,2 conductor rc battery socket,,$1.40,https://aretronics.com/collections/all/products/2-conductor-rc-battery-socket,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 291-2,2 ohm 1 4 watt resistor,,$0.10,https://aretronics.com/collections/all/products/2-ohm-1-4-watt-resistor,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 291-2,2 ohm 1 4 watt resistor 1,,$0.10,https://aretronics.com/collections/all/products/2-ohm-1-4-watt-resistor-1,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: CON-200,2 pin connector light duty,,$1.75,https://aretronics.com/collections/all/products/2-pin-connector-light-duty,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: DHS-40,2 x 40 pins snappable headers,,$1.50,https://aretronics.com/collections/all/products/2-x-40-pins-snappable-headers,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: ALG-M,2 alligator clip with screw,,$0.25,https://aretronics.com/collections/all/products/2-alligator-clip-with-screw,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: HUG-21B,2 diameter heat shrink tubing black,,$2.95,https://aretronics.com/collections/all/products/2-diameter-heat-shrink-tubing-black,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: MTC-5,2 mini hook jumpers 5 pack,,$9.95,https://aretronics.com/collections/all/products/2-mini-hook-jumpers-5-pack,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: FS-2.5,2 1 2 amp fuse 3ag,,$0.25,https://aretronics.com/collections/all/products/2-1-2-amp-fuse-3ag,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: RLM-2,2 channel relay module,,$4.75,https://aretronics.com/collections/all/products/2-channel-relay-module,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: WTC-482,2 cond weather tight extension cable 48,,$2.25,https://aretronics.com/collections/all/products/2-cond-weather-tight-extension-cable-48,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: CON-240,2 conductor locking connectors w leads,,$1.35,https://aretronics.com/collections/all/products/2-conductor-locking-connectors-w-leads,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: CON-321,2 conductor waterproof connector awg 10,,$5.00,https://aretronics.com/collections/all/products/2-conductor-waterproof-connector-awg-10,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: CON-320,2 conductor waterproof connectors 18 awg,,$3.00,https://aretronics.com/collections/all/products/2-conductor-waterproof-connectors-18-awg,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: WP2-10,2 conductor weather pack connector kit 12 10 ga,,$3.61,https://aretronics.com/collections/all/products/2-conductor-weather-pack-connector-kit-12-10-ga,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: WP2-14,2 conductor weather pack connector kit 16 14 ga,,$3.61,https://aretronics.com/collections/all/products/2-conductor-weather-pack-connector-kit-16-14-ga,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: WP2-18,2 conductor weather pack connector kit 20 18 ga,,$3.61,https://aretronics.com/collections/all/products/2-conductor-weather-pack-connector-kit-20-18-ga,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: CON-319,2 conductor weather resistant connector 14awg,,$3.85,https://aretronics.com/collections/all/products/2-conductor-weather-resistant-connector-14awg,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: WTC-152,2 conductor weather tight connectors,,$2.00,https://aretronics.com/collections/all/products/2-conductor-weather-tight-connectors,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: CON-242,2 pin connector w header 10,,$0.95,https://aretronics.com/collections/all/products/2-pin-connector-w-header-10,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: GX16-2,2 pin gx16 twist lock aviation socket plug,,$3.00,https://aretronics.com/collections/all/products/2-pin-gx16-twist-lock-aviation-socket-plug,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: TER-202,2 position pcb terminal block,,$0.63,https://aretronics.com/collections/all/products/2-position-pcb-terminal-block,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: DCSID,2 1mm 0 8 co ax power plug,,$1.25,https://aretronics.com/collections/all/products/2-1mm-0-8-co-ax-power-plug,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: CB-210,2 1mm coax female to 4 male plugs,,$3.50,https://aretronics.com/collections/all/products/2-1mm-coax-female-to-4-male-plugs,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: CB-207,2 1mm coax plug y adapter fem 2 male,,$2.25,https://aretronics.com/collections/all/products/2-1mm-coax-plug-y-adapter-fem-2-male,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: CB-209,2 1mm coax power jack female w pigtail,,$1.75,https://aretronics.com/collections/all/products/2-1mm-coax-power-jack-female-w-pigtail,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: DCJ-21,2 1mm coax power jack panel mount,,$1.75,https://aretronics.com/collections/all/products/2-1mm-coax-power-jack-panel-mount,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: CB-213,2 1mm coax power plug w pigtail leads,,$1.65,https://aretronics.com/collections/all/products/2-1mm-coax-power-plug-w-pigtail-leads,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: DCJ-1,2 1mm dc power jack,,$0.35,https://aretronics.com/collections/all/products/2-1mm-dc-power-jack,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: CB-239,2 1mm id coax plug with 9v battery snap,,$1.30,https://aretronics.com/collections/all/products/2-1mm-id-coax-plug-with-9v-battery-snap,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: CB-245,2 1mmm co ax power plug to usb cable,,$1.95,https://aretronics.com/collections/all/products/2-1mmm-co-ax-power-plug-to-usb-cable,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 291-2.2,2 2 ohm 1 4 watt resistor,,$0.10,https://aretronics.com/collections/all/products/2-2-ohm-1-4-watt-resistor,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 291-2.2k,2 2k ohm 1 4 watt resistor,,$0.10,https://aretronics.com/collections/all/products/2-2k-ohm-1-4-watt-resistor,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 2.2R50,2 2mfd 50v radial capacitor,,$0.15,https://aretronics.com/collections/all/products/2-2mfd-50v-radial-capacitor,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 291-2.4,2 4 ohm 1 4 watt resistor,,$0.10,https://aretronics.com/collections/all/products/2-4-ohm-1-4-watt-resistor,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: FSSB-2.5,2 5 amp slow blow fuse,,$0.40,https://aretronics.com/collections/all/products/2-5-amp-slow-blow-fuse,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: PMMP,2 5 mm plastic plug,,$0.40,https://aretronics.com/collections/all/products/2-5-mm-plastic-plug,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: DCJ-25,2 5mm dc jack panel mount,,$1.65,https://aretronics.com/collections/all/products/2-5mm-dc-jack-panel-mount,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: DCLID,2 5mm large i d power plug,,$1.25,https://aretronics.com/collections/all/products/2-5mm-large-i-d-power-plug,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: SMMJ,2 5mm mono jack,,$1.00,https://aretronics.com/collections/all/products/2-5mm-mono-jack,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 291-2.7,2 7 ohm 1 4 watt resistor,,$0.10,https://aretronics.com/collections/all/products/2-7-ohm-1-4-watt-resistor,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: TB-1,2 7 x 1 7 x 1 2 project box,,$2.20,https://aretronics.com/collections/all/products/2-7-x-1-7-x-1-2-project-box,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: FS-20,20 amp 3 ag fuse,,$0.25,https://aretronics.com/collections/all/products/20-amp-3-ag-fuse,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: FSA-20,20 amp blade fuse,,$0.30,https://aretronics.com/collections/all/products/20-amp-blade-fuse,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: GMA-20,20 amp gma fuse,,$0.20,https://aretronics.com/collections/all/products/20-amp-gma-fuse,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: MW-20-2,20 awg magnet wire 1 2 lb roll,,$22.00,https://aretronics.com/collections/all/products/20-awg-magnet-wire-1-2-lb-roll,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: WRB-20,20 awg red black auto zip cord,,$0.29,https://aretronics.com/collections/all/products/20-awg-red-black-auto-zip-cord,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 20BK-100,20 ga red hook up wire stranded 100 copy copy copy copy copy,,$15.37,https://aretronics.com/collections/all/products/20-ga-red-hook-up-wire-stranded-100-copy-copy-copy-copy-copy,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 20BL-100,22 ga blue hook up wire stranded 100 copy copy 1,,$15.37,https://aretronics.com/collections/all/products/22-ga-blue-hook-up-wire-stranded-100-copy-copy-1,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 20GN-100,20 ga blue hook up wire stranded 100 copy copy copy,,$15.37,https://aretronics.com/collections/all/products/20-ga-blue-hook-up-wire-stranded-100-copy-copy-copy,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 20RD-100,20 ga white hook up wire stranded 100 copy copy copy copy,,$15.37,https://aretronics.com/collections/all/products/20-ga-white-hook-up-wire-stranded-100-copy-copy-copy-copy,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 20WH-100,20 ga blue hook up wire stranded 100 copy copy copy 1,,$15.37,https://aretronics.com/collections/all/products/20-ga-blue-hook-up-wire-stranded-100-copy-copy-copy-1,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 20YL-100,20 ga yellow hook up wire stranded 100,,$15.37,https://aretronics.com/collections/all/products/20-ga-yellow-hook-up-wire-stranded-100,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 291-20,20 ohm 1 4 watt resistor,,$0.10,https://aretronics.com/collections/all/products/20-ohm-1-4-watt-resistor,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 12015323,20 18 ga seal green,,$0.13,https://aretronics.com/collections/all/products/20-18-ga-seal-green,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: PMD-200A,untitled oct17_10 08,,$18.50,https://aretronics.com/collections/all/products/untitled-oct17_10-08,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: SNT-200,200 amp shunt 50mv 200 amps,,$19.00,https://aretronics.com/collections/all/products/200-amp-shunt-50mv-200-amps,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 291-200,200 ohm 1 4 watt resistor,,$0.10,https://aretronics.com/collections/all/products/200-ohm-1-4-watt-resistor,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: TB-20,20a 12 position terminal block,,$3.25,https://aretronics.com/collections/all/products/20a-12-position-terminal-block,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: MATC-20,20a mini atc blade fuse,,$0.30,https://aretronics.com/collections/all/products/20a-mini-atc-blade-fuse,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 22BK-100,22 ga black hook up wire stranded 100,,$11.40,https://aretronics.com/collections/all/products/22-ga-black-hook-up-wire-stranded-100,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 22BL-100,22 ga red hook up wire stranded 100 copy,,$11.40,https://aretronics.com/collections/all/products/22-ga-red-hook-up-wire-stranded-100-copy,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 22GN-100,22 ga green hook up wire stranded 100 copy copy,,$11.40,https://aretronics.com/collections/all/products/22-ga-green-hook-up-wire-stranded-100-copy-copy,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 22RD-100,22 ga red hook up wire stranded 100,,$11.40,https://aretronics.com/collections/all/products/22-ga-red-hook-up-wire-stranded-100,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 22WT-100,22 ga white hook up wire stranded 100,,$11.40,https://aretronics.com/collections/all/products/22-ga-white-hook-up-wire-stranded-100,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 22YL-100,22 ga blue hook up wire stranded 100 copy copy,,$11.40,https://aretronics.com/collections/all/products/22-ga-blue-hook-up-wire-stranded-100-copy-copy,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: WRB-22,22 gauge red black zip cord,,$0.19,https://aretronics.com/collections/all/products/22-gauge-red-black-zip-cord,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 291-22,22 ohm 1 4 watt resistor,,$0.10,https://aretronics.com/collections/all/products/22-ohm-1-4-watt-resistor,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: SIP-22,30 pin hi rel sip socket 0 1ctrs snappable,,$1.25,https://aretronics.com/collections/all/products/30-pin-hi-rel-sip-socket-0-1ctrs-snappable,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: 291-220,220 ohm 1 4 watt resistor,,$0.10,https://aretronics.com/collections/all/products/220-ohm-1-4-watt-resistor,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
SKU: EC-2250,220 uf 250 volt snap in capacitor,,$0.85,https://aretronics.com/collections/all/products/220-uf-250-volt-snap-in-capacitor,https://aretronics.com/cdn/shop/files/logo_81277056-8dab-4827-94a0-248a4ca0dbcb.png?v=1679085406
